AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 21.3 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_0240.dat and FFA_0210.dat.
  1           Number of airfoil tables in this file
 1.747         Table ID parameter (Reynolds number in millions)
11.144         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.1850    -1.0000
-170.000    0.2837    0.2202    -1.0000
-160.000    0.5666    0.3234    -1.0000
-150.000    0.8458    0.4810    -1.0000
-140.000    0.7253    0.6718    -1.0000
-130.000    0.6092    0.8721    -1.0000
-120.000    0.4789    1.0556    -1.0000
-110.000    0.3274    1.1968    -1.0000
-100.000    0.1628    1.2773    -1.0000
-90.000    0.0000    1.2842    -1.0000
-80.000    -0.1628    1.2773    -1.0000
-70.000    -0.3274    1.1968    -1.0000
-60.000    -0.4789    1.0556    -1.0000
-50.000    -0.6092    0.8721    -1.0000
-40.000    -0.7253    0.6718    -1.0000
-30.000    -0.8461    0.4832    -1.0000
-20.000    -0.5904    0.2916    -0.7230
-10.000    -0.5891    0.1789    -4.3499
-3.490    -0.0971    0.0031    -1.1381
-2.280    0.0530    0.0039    -0.8508
-1.050    0.2026    0.0049    -0.8364
0.000    0.3318    0.0056    -0.9214
0.357    0.3758    0.0057    -0.9536
0.714    0.4199    0.0058    -0.9869
1.070    0.4637    0.0058    -1.0201
1.425    0.5071    0.0058    -1.0568
1.779    0.5503    0.0059    -1.0946
2.130    0.5934    0.0059    -1.1322
2.480    0.6362    0.0060    -1.1731
2.827    0.6786    0.0063    -1.2189
3.171    0.7207    0.0066    -1.2643
3.512    0.7620    0.0068    -1.3103
3.849    0.8027    0.0069    -1.3587
4.182    0.8432    0.0069    -1.4065
4.511    0.8828    0.0070    -1.4560
4.835    0.9221    0.0071    -1.5130
5.155    0.9609    0.0072    -1.5692
5.469    0.9993    0.0074    -1.6250
5.777    1.0365    0.0077    -1.6798
6.079    1.0722    0.0080    -1.7518
6.376    1.1073    0.0081    -1.8270
6.665    1.1414    0.0082    -1.9008
6.948    1.1746    0.0084    -1.9857
7.224    1.2068    0.0086    -2.0685
7.492    1.2378    0.0089    -2.1490
7.753    1.2681    0.0092    -2.2291
8.005    1.2970    0.0094    -2.3276
8.250    1.3248    0.0097    -2.4230
8.486    1.3515    0.0101    -2.5174
8.713    1.3770    0.0105    -2.6175
8.931    1.4007    0.0110    -2.7137
9.140    1.4226    0.0118    -2.8059
9.340    1.4434    0.0126    -2.8939
9.530    1.4621    0.0135    -2.9772
9.710    1.4796    0.0145    -3.0563
9.880    1.4950    0.0156    -3.1308
10.040    1.5095    0.0165    -3.1987
10.190    1.5230    0.0175    -3.2623
10.330    1.5353    0.0184    -3.3214
10.458    1.5456    0.0194    -3.3760
10.576    1.5551    0.0203    -3.4260
10.683    1.5637    0.0212    -3.4711
10.780    1.5708    0.0221    -3.5093
10.865    1.5766    0.0230    -3.5431
10.938    1.5817    0.0237    -3.5725
11.001    1.5860    0.0243    -3.5974
11.053    1.5896    0.0248    -3.6178
11.093    1.5924    0.0252    -3.6337
11.121    1.5944    0.0256    -3.6451
11.138    1.5955    0.0257    -3.6519
11.144    1.5959    0.0258    -3.6542
11.161    1.5967    0.0262    -3.6611
11.214    1.5989    0.0274    -3.6818
11.300    1.6025    0.0296    -3.7163
11.422    1.6077    0.0326    -3.7646
11.578    1.6135    0.0377    -3.8266
11.768    1.6174    0.0478    -3.9022
11.993    1.6200    0.0603    -3.9914
12.251    1.6177    0.0755    -4.0940
12.543    1.6260    0.0877    -4.1940
12.869    1.6390    0.0995    -4.2914
13.227    1.6550    0.1117    -4.3986
13.618    1.6740    0.1245    -4.4658
14.042    1.6924    0.1385    -4.5168
14.497    1.7120    0.1526    -4.5707
14.983    1.7332    0.1680    -4.6253
15.501    1.7509    0.1837    -4.6827
16.048    1.7662    0.2001    -4.7403
16.626    1.7778    0.2173    -4.8010
17.232    1.7869    0.2359    -4.8706
17.867    1.7925    0.2526    -4.9892
18.530    1.8046    0.2713    -5.1121
19.220    1.8254    0.2969    -4.1607
19.937    1.8460    0.3273    -2.9134
20.680    1.8654    0.3567    -2.0335
21.447    1.8840    0.3854    -1.2409
22.239    1.9024    0.4231    -1.0449
23.054    1.9201    0.4623    -1.0000
23.891    1.9366    0.5006    -1.0000
24.750    1.9526    0.5437    -1.0000
25.630    1.9686    0.5907    -1.0000
26.530    1.9822    0.6400    -1.0000
27.449    1.9935    0.6910    -1.0000
28.386    2.0114    0.7500    -1.0000
29.340    2.0280    0.8004    -1.0000
30.310    2.0360    0.8439    -1.0000
31.296    2.0295    0.8850    -1.0000
32.295    2.0219    0.9269    -1.0000
33.307    2.0122    0.9685    -1.0000
34.332    1.9995    1.0105    -1.0000
35.367    1.9844    1.0525    -1.0000
36.412    1.9671    1.0941    -1.0000
37.466    1.9476    1.1355    -1.0000
38.528    1.9259    1.1765    -1.0000
39.597    1.9021    1.2167    -1.0000
40.671    1.8773    1.2567    -1.0000
41.749    1.8512    1.2960    -1.0000
42.831    1.8233    1.3344    -1.0000
43.915    1.7937    1.3718    -1.0000
45.000    1.7625    1.4080    -1.0000
50.000    1.6008    1.5569    -1.0000
60.000    1.1986    1.7422    -1.0000
70.000    0.7434    1.7419    -1.0000
80.000    0.3138    1.5446    -1.0000
90.000    0.0004    1.2842    -1.0000
100.000    -0.1634    1.2775    -1.0000
110.000    -0.3271    1.1973    -1.0000
120.000    -0.4784    1.0549    -1.0000
130.000    -0.6094    0.8721    -1.0000
140.000    -0.7248    0.6719    -1.0000
150.000    -0.8423    0.4813    -1.0000
160.000    -0.5666    0.3243    -1.0000
170.000    -0.2837    0.2207    -1.0000
180.000    0.0000    0.1850    -1.0000
EOT 1
