AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 23.4 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_0240.dat and FFA_0210.dat.
  1           Number of airfoil tables in this file
 1.516         Table ID parameter (Reynolds number in millions)
14.462         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.0588    -1.0000
-170.000    0.1978    0.0953    -1.0000
-160.000    0.3955    0.2006    -1.0000
-150.000    0.5923    0.3618    -1.0000
-140.000    0.5946    0.5588    -1.0000
-130.000    0.5266    0.7675    -1.0000
-120.000    0.4295    0.9621    -1.0000
-110.000    0.3024    1.1182    -1.0000
-100.000    0.1543    1.2162    -1.0000
-90.000    0.0000    1.2436    -1.0000
-80.000    -0.1543    1.2162    -1.0000
-70.000    -0.3024    1.1182    -1.0000
-60.000    -0.4295    0.9621    -1.0000
-50.000    -0.5266    0.7675    -1.0000
-40.000    -0.5946    0.5588    -1.0000
-30.000    -0.5951    0.3798    -1.0000
-20.000    -0.4114    0.2395    -0.7230
-10.000    -0.2269    0.0993    -4.3499
-3.490    -0.1230    0.0141    -1.1516
-2.280    0.0444    0.0144    -0.9897
-1.050    0.1748    0.0147    -0.9853
0.000    0.2939    0.0152    -1.0548
0.464    0.3476    0.0153    -1.1078
0.927    0.4015    0.0153    -1.1661
1.389    0.4529    0.0156    -1.2307
1.849    0.5027    0.0160    -1.3015
2.308    0.5532    0.0164    -1.3721
2.765    0.6064    0.0166    -1.4364
3.218    0.6593    0.0169    -1.4999
3.668    0.7116    0.0174    -1.5617
4.115    0.7634    0.0178    -1.6220
4.557    0.8073    0.0186    -1.6820
4.995    0.8552    0.0191    -1.7420
5.427    0.9096    0.0193    -1.8086
5.854    0.9549    0.0196    -1.8777
6.275    0.9986    0.0199    -1.9593
6.689    1.0401    0.0207    -2.0405
7.097    1.0879    0.0213    -2.1321
7.497    1.1303    0.0219    -2.2247
7.890    1.1618    0.0225    -2.3271
8.274    1.1995    0.0227    -2.4329
8.650    1.2351    0.0230    -2.5376
9.017    1.2676    0.0237    -2.6405
9.375    1.2970    0.0244    -2.7383
9.723    1.3211    0.0251    -2.8329
10.061    1.3446    0.0256    -2.9094
10.389    1.3687    0.0251    -2.9719
10.706    1.3919    0.0246    -3.0301
11.012    1.4122    0.0249    -3.0694
11.307    1.4306    0.0257    -3.1073
11.590    1.4478    0.0265    -3.1437
11.861    1.4604    0.0288    -3.1786
12.120    1.4722    0.0312    -3.2120
12.367    1.4828    0.0334    -3.2437
12.601    1.4922    0.0355    -3.2668
12.822    1.4995    0.0372    -3.2882
13.030    1.5064    0.0388    -3.3083
13.224    1.5129    0.0404    -3.3271
13.405    1.5187    0.0418    -3.3418
13.572    1.5233    0.0433    -3.3508
13.725    1.5268    0.0449    -3.3591
13.864    1.5301    0.0463    -3.3666
13.989    1.5326    0.0477    -3.3734
14.099    1.5346    0.0488    -3.3793
14.195    1.5364    0.0499    -3.3845
14.277    1.5379    0.0507    -3.3889
14.343    1.5392    0.0515    -3.3925
14.395    1.5402    0.0520    -3.3953
14.432    1.5408    0.0524    -3.3986
14.455    1.5413    0.0527    -3.4006
14.462    1.5414    0.0527    -3.4013
14.478    1.5395    0.0534    -3.4028
14.525    1.5338    0.0553    -3.4072
14.603    1.5242    0.0585    -3.4145
14.713    1.5109    0.0630    -3.4246
14.853    1.4935    0.0688    -3.4377
15.025    1.4711    0.0767    -3.4537
15.228    1.4438    0.0860    -3.4725
15.461    1.4106    0.0966    -3.4942
15.724    1.3770    0.1079    -3.5185
16.018    1.3410    0.1201    -3.5457
16.341    1.3103    0.1320    -3.5756
16.694    1.3086    0.1397    -3.6082
17.076    1.3055    0.1479    -3.6434
17.486    1.3002    0.1541    -3.6871
17.925    1.2947    0.1610    -3.7342
18.392    1.2898    0.1690    -3.7722
18.886    1.2838    0.1774    -3.7157
19.406    1.2708    0.1861    -3.5350
19.954    1.2448    0.1950    -3.3451
20.526    1.2167    0.2037    -3.2160
21.124    1.1988    0.2117    -3.0941
21.747    1.1857    0.2210    -2.3330
22.393    1.1606    0.2299    -1.0527
23.063    1.1318    0.2381    -1.0000
23.755    1.1050    0.2476    -1.0000
24.469    1.0818    0.2605    -1.0000
25.204    1.0590    0.2746    -1.0000
25.960    1.0253    0.2860    -1.0000
26.735    0.9857    0.2971    -1.0000
27.529    0.9555    0.3106    -1.0000
28.340    0.9457    0.3283    -1.0000
29.169    0.9330    0.3442    -1.0000
30.014    0.9171    0.3581    -1.0000
30.875    0.8980    0.3701    -1.0000
31.750    0.8980    0.3900    -1.0000
32.639    0.8988    0.4090    -1.0000
33.540    0.8985    0.4276    -1.0000
34.453    0.8915    0.4460    -1.0000
35.377    0.8843    0.4647    -1.0000
36.311    0.8771    0.4836    -1.0000
37.254    0.8698    0.5026    -1.0000
38.205    0.8624    0.5219    -1.0000
39.162    0.8550    0.5412    -1.0000
40.126    0.8473    0.5608    -1.0000
41.095    0.8380    0.5811    -1.0000
42.068    0.8288    0.6016    -1.0000
43.043    0.8195    0.6220    -1.0000
44.021    0.8102    0.6426    -1.0000
45.000    0.8009    0.6631    -1.0000
50.000    0.7523    0.7674    -1.0000
60.000    0.6135    0.9620    -1.0000
70.000    0.4320    1.1181    -1.0000
80.000    0.2205    1.2162    -1.0000
90.000    0.0001    1.2436    -1.0000
100.000    -0.1545    1.2163    -1.0000
110.000    -0.3024    1.1183    -1.0000
120.000    -0.4294    0.9620    -1.0000
130.000    -0.5266    0.7675    -1.0000
140.000    -0.5945    0.5588    -1.0000
150.000    -0.5915    0.3619    -1.0000
160.000    -0.3955    0.2008    -1.0000
170.000    -0.1978    0.0954    -1.0000
180.000    0.0000    0.0588    -1.0000
EOT 1
