AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 25.1 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_0300.dat and FFA_0240.dat.
  1           Number of airfoil tables in this file
 1.454         Table ID parameter (Reynolds number in millions)
14.357         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.0205    -1.0000
-170.000    0.1700    0.0505    -1.0000
-160.000    0.3399    0.1531    -1.0000
-150.000    0.5099    0.3171    -1.0000
-140.000    0.5515    0.5180    -1.0000
-130.000    0.5003    0.7317    -1.0000
-120.000    0.4146    0.9323    -1.0000
-110.000    0.2954    1.0955    -1.0000
-100.000    0.1523    1.2014    -1.0000
-90.000    0.0000    1.2371    -1.0000
-80.000    -0.1523    1.2014    -1.0000
-70.000    -0.2954    1.0955    -1.0000
-60.000    -0.4146    0.9323    -1.0000
-50.000    -0.5003    0.7317    -1.0000
-40.000    -0.5515    0.5180    -1.0000
-30.000    -0.5156    0.3428    -1.0000
-20.000    -0.3604    0.2205    -0.8013
-10.000    -0.2054    0.0980    -4.1095
-4.179    -0.1572    0.0269    -1.4510
-2.720    -0.0459    0.0194    -1.0855
-0.854    0.1513    0.0200    -1.0293
0.000    0.2474    0.0209    -1.1172
0.460    0.3003    0.0213    -1.1646
0.920    0.3535    0.0214    -1.2298
1.379    0.4044    0.0213    -1.2981
1.836    0.4539    0.0214    -1.3674
2.291    0.5041    0.0214    -1.4406
2.744    0.5581    0.0213    -1.5071
3.195    0.6132    0.0213    -1.5706
3.642    0.6673    0.0216    -1.6322
4.085    0.7189    0.0220    -1.6926
4.524    0.7625    0.0228    -1.7509
4.958    0.8109    0.0232    -1.8103
5.388    0.8659    0.0232    -1.8726
5.811    0.9117    0.0235    -1.9342
6.229    0.9551    0.0241    -2.0050
6.641    0.9973    0.0244    -2.0770
7.045    1.0460    0.0248    -2.1542
7.443    1.0871    0.0254    -2.2344
7.832    1.1169    0.0260    -2.3211
8.214    1.1533    0.0264    -2.4075
8.587    1.1875    0.0267    -2.4911
8.951    1.2176    0.0277    -2.5726
9.307    1.2444    0.0286    -2.6487
9.652    1.2659    0.0295    -2.7224
9.988    1.2907    0.0297    -2.7472
10.313    1.3168    0.0287    -2.7693
10.628    1.3396    0.0281    -2.7907
10.932    1.3581    0.0287    -2.8113
11.225    1.3745    0.0297    -2.8311
11.506    1.3898    0.0308    -2.8359
11.775    1.4010    0.0332    -2.8401
12.032    1.4113    0.0358    -2.8441
12.277    1.4211    0.0382    -2.8479
12.509    1.4301    0.0403    -2.8516
12.729    1.4377    0.0421    -2.8550
12.935    1.4448    0.0438    -2.8582
13.128    1.4514    0.0453    -2.8633
13.308    1.4576    0.0468    -2.8707
13.474    1.4622    0.0483    -2.8775
13.626    1.4658    0.0500    -2.8837
13.764    1.4690    0.0515    -2.8894
13.887    1.4718    0.0528    -2.8945
13.997    1.4744    0.0540    -2.8990
14.092    1.4766    0.0551    -2.9029
14.173    1.4785    0.0559    -2.9062
14.239    1.4800    0.0567    -2.9090
14.291    1.4812    0.0572    -2.9111
14.327    1.4821    0.0576    -2.9126
14.350    1.4826    0.0579    -2.9135
14.357    1.4827    0.0579    -2.9138
14.373    1.4805    0.0587    -2.9145
14.420    1.4737    0.0609    -2.9164
14.499    1.4624    0.0645    -2.9196
14.609    1.4466    0.0695    -2.9242
14.750    1.4263    0.0760    -2.9335
14.922    1.4015    0.0838    -2.9468
15.125    1.3723    0.0929    -2.9625
15.359    1.3387    0.1033    -2.9806
15.623    1.3007    0.1151    -3.0010
15.918    1.2613    0.1276    -3.0238
16.242    1.2282    0.1394    -3.0489
16.596    1.2250    0.1468    -3.0734
16.980    1.2211    0.1549    -3.0985
17.392    1.2156    0.1613    -3.1254
17.832    1.2125    0.1678    -3.1542
18.300    1.2100    0.1754    -3.1843
18.796    1.2072    0.1835    -3.2047
19.318    1.1980    0.1919    -3.2262
19.867    1.1757    0.2005    -3.2488
20.442    1.1518    0.2095    -3.0808
21.042    1.1364    0.2177    -2.6309
21.667    1.1229    0.2257    -2.1625
22.316    1.0979    0.2325    -1.7664
22.988    1.0705    0.2392    -1.4286
23.682    1.0445    0.2473    -1.0794
24.399    1.0208    0.2573    -1.0000
25.136    0.9983    0.2683    -1.0000
25.894    0.9668    0.2774    -1.0000
26.672    0.9260    0.2850    -1.0000
27.469    0.8943    0.2949    -1.0000
28.283    0.8808    0.3076    -1.0000
29.115    0.8634    0.3190    -1.0000
29.963    0.8430    0.3286    -1.0000
30.826    0.8220    0.3374    -1.0000
31.704    0.8209    0.3552    -1.0000
32.596    0.8230    0.3735    -1.0000
33.501    0.8229    0.3910    -1.0000
34.417    0.8119    0.4083    -1.0000
35.344    0.8065    0.4263    -1.0000
36.281    0.8016    0.4447    -1.0000
37.227    0.7978    0.4634    -1.0000
38.181    0.7939    0.4823    -1.0000
39.142    0.7900    0.5013    -1.0000
40.109    0.7857    0.5206    -1.0000
41.081    0.7789    0.5413    -1.0000
42.058    0.7721    0.5621    -1.0000
43.037    0.7652    0.5830    -1.0000
44.018    0.7582    0.6039    -1.0000
45.000    0.7513    0.6248    -1.0000
50.000    0.7147    0.7317    -1.0000
60.000    0.5922    0.9323    -1.0000
70.000    0.4220    1.0955    -1.0000
80.000    0.2175    1.2014    -1.0000
90.000    0.0000    1.2371    -1.0000
100.000    -0.1523    1.2014    -1.0000
110.000    -0.2954    1.0955    -1.0000
120.000    -0.4146    0.9323    -1.0000
130.000    -0.5003    0.7317    -1.0000
140.000    -0.5515    0.5180    -1.0000
150.000    -0.5099    0.3171    -1.0000
160.000    -0.3399    0.1531    -1.0000
170.000    -0.1700    0.0505    -1.0000
180.000    0.0000    0.0205    -1.0000
EOT 1
