AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 28.5 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_0300.dat and FFA_0240.dat.
  1           Number of airfoil tables in this file
 1.465         Table ID parameter (Reynolds number in millions)
11.102         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.0132    -1.0000
-170.000    0.1596    0.0224    -1.0000
-160.000    0.3193    0.1147    -1.0000
-150.000    0.4789    0.2839    -1.0000
-140.000    0.5335    0.4917    -1.0000
-130.000    0.4919    0.7135    -1.0000
-120.000    0.4119    0.9228    -1.0000
-110.000    0.2957    1.0948    -1.0000
-100.000    0.1534    1.2093    -1.0000
-90.000    0.0000    1.2530    -1.0000
-80.000    -0.1534    1.2093    -1.0000
-70.000    -0.2957    1.0948    -1.0000
-60.000    -0.4119    0.9228    -1.0000
-50.000    -0.4919    0.7135    -1.0000
-40.000    -0.5335    0.4917    -1.0000
-30.000    -0.4913    0.3201    -1.0000
-20.000    -0.3612    0.2077    -1.0434
-10.000    -0.2310    0.0954    -3.3666
-4.179    -0.2195    0.0300    -1.3194
-2.720    -0.1242    0.0259    -1.1172
-0.854    0.0357    0.0273    -0.9962
0.000    0.1371    0.0300    -1.1307
0.356    0.1796    0.0312    -1.1867
0.711    0.2224    0.0316    -1.2403
1.066    0.2655    0.0304    -1.2915
1.420    0.3082    0.0292    -1.3424
1.772    0.3509    0.0280    -1.3934
2.122    0.3972    0.0270    -1.4451
2.470    0.4480    0.0265    -1.4962
2.816    0.4971    0.0261    -1.5453
3.159    0.5393    0.0263    -1.5939
3.498    0.5792    0.0266    -1.6417
3.834    0.6216    0.0264    -1.6890
4.166    0.6654    0.0262    -1.7354
4.494    0.7061    0.0262    -1.7810
4.817    0.7445    0.0270    -1.8260
5.135    0.7851    0.0260    -1.8715
5.448    0.8273    0.0252    -1.9162
5.755    0.8600    0.0257    -1.9601
6.057    0.8887    0.0262    -2.0051
6.352    0.9184    0.0267    -2.0495
6.640    0.9472    0.0272    -2.0951
6.922    0.9711    0.0281    -2.1433
7.197    0.9934    0.0290    -2.1908
7.464    1.0139    0.0299    -2.2374
7.723    1.0458    0.0290    -2.2844
7.975    1.0790    0.0276    -2.3302
8.219    1.1031    0.0276    -2.3745
8.454    1.1213    0.0286    -2.4171
8.680    1.1379    0.0297    -2.4581
8.897    1.1523    0.0308    -2.4975
9.106    1.1652    0.0322    -2.5348
9.304    1.1775    0.0336    -2.5702
9.494    1.1893    0.0349    -2.6039
9.673    1.2011    0.0359    -2.6341
9.843    1.2120    0.0368    -2.6229
10.003    1.2223    0.0377    -2.6124
10.152    1.2319    0.0385    -2.6026
10.291    1.2408    0.0393    -2.5935
10.419    1.2465    0.0401    -2.5850
10.536    1.2514    0.0409    -2.5773
10.643    1.2558    0.0417    -2.5703
10.739    1.2598    0.0423    -2.5640
10.824    1.2633    0.0429    -2.5584
10.897    1.2663    0.0434    -2.5535
10.960    1.2689    0.0439    -2.5494
11.011    1.2711    0.0442    -2.5461
11.051    1.2727    0.0445    -2.5434
11.079    1.2739    0.0447    -2.5416
11.096    1.2746    0.0448    -2.5404
11.102    1.2748    0.0449    -2.5401
11.119    1.2726    0.0456    -2.5389
11.172    1.2660    0.0479    -2.5355
11.259    1.2549    0.0516    -2.5293
11.380    1.2394    0.0568    -2.5194
11.537    1.2195    0.0635    -2.5066
11.727    1.1952    0.0715    -2.4910
11.952    1.1666    0.0809    -2.4726
12.211    1.1336    0.0917    -2.4514
12.503    1.0963    0.1037    -2.4275
12.829    1.0683    0.1134    -2.4008
13.188    1.0471    0.1216    -2.3874
13.579    1.0350    0.1286    -2.4000
14.003    1.0219    0.1360    -2.4137
14.459    1.0107    0.1426    -2.4284
14.946    1.0109    0.1478    -2.4474
