AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 92.5 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_1000.dat and FFA_0300.dat.
  1           Number of airfoil tables in this file
 1.943         Table ID parameter (Reynolds number in millions)
 1.036         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.4743    -2.7857
-170.000    0.0166    0.4743    -2.7857
-160.000    0.0332    0.4837    -2.7857
-150.000    0.0498    0.5021    -2.7857
-140.000    0.0563    0.5247    -2.7857
-130.000    0.0523    0.5488    -2.7857
-120.000    0.0440    0.5716    -2.7857
-110.000    0.0317    0.5905    -2.7857
-100.000    0.0165    0.6032    -2.7857
-90.000    0.0000    0.6082    -2.7857
-80.000    -0.0165    0.6032    -2.7857
-70.000    -0.0317    0.5905    -2.7857
-60.000    -0.0440    0.5716    -2.7857
-50.000    -0.0523    0.5488    -2.7857
-40.000    -0.0563    0.5247    -2.7857
-30.000    -0.0515    0.5064    -2.7857
-20.000    -0.0387    0.4949    -2.8018
-10.000    -0.0260    0.4833    -3.0042
-4.179    -0.0265    0.4766    -2.8137
-2.720    -0.0170    0.4763    -2.7998
-0.854    -0.0016    0.4765    -2.7837
0.532    0.0164    0.4771    -2.8107
1.727    0.0325    0.4765    -2.8289
2.406    0.0439    0.4763    -2.8392
3.068    0.0528    0.4763    -2.8493
3.855    0.0641    0.4762    -2.8613
4.311    0.0702    0.4764    -2.8682
4.343    0.0706    0.4762    -2.8687
4.370    0.0712    0.4762    -2.8691
4.761    0.0771    0.4761    -2.8751
5.806    0.0895    0.4763    -2.8910
6.533    0.0965    0.4766    -2.9020
7.023    0.1050    0.4762    -2.9106
7.504    0.1098    0.4765    -2.9189
8.245    0.1160    0.4770    -2.9318
8.970    0.1225    0.4773    -2.9444
9.666    0.1268    0.4777    -2.9566
11.232    0.1066    0.4844    -2.9356
13.048    0.0988    0.4879    -2.9113
14.651    0.0994    0.4896    -2.9162
16.361    0.0986    0.4913    -2.9214
18.277    0.0954    0.4934    -2.9206
20.200    0.0969    0.4959    -2.9199
21.950    0.0953    0.4971    -2.7857
23.840    0.0983    0.4999    -2.7857
25.879    0.1021    0.5035    -2.7857
28.875    0.0943    0.5064    -2.7857
31.399    0.0914    0.5098    -2.7857
33.226    0.0882    0.5128    -2.7857
34.237    0.0826    0.5137    -2.7857
34.287    0.0814    0.5139    -2.7857
40.000    0.0805    0.5247    -2.7857
50.000    0.0747    0.5488    -2.7857
60.000    0.0629    0.5716    -2.7857
70.000    0.0453    0.5905    -2.7857
80.000    0.0235    0.6032    -2.7857
90.000    0.0000    0.6082    -2.7857
100.000    -0.0165    0.6032    -2.7857
110.000    -0.0317    0.5905    -2.7857
120.000    -0.0440    0.5716    -2.7857
130.000    -0.0523    0.5488    -2.7857
140.000    -0.0563    0.5247    -2.7857
150.000    -0.0498    0.5021    -2.7857
160.000    -0.0332    0.4837    -2.7857
170.000    -0.0166    0.4743    -2.7857
180.000    0.0000    0.4743    -2.7857
EOT 1
