AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 81.7 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_1000.dat and FFA_0300.dat.
  1           Number of airfoil tables in this file
 1.861         Table ID parameter (Reynolds number in millions)
 2.527         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.3941    -2.4771
-170.000    0.0405    0.3941    -2.4771
-160.000    0.0811    0.4170    -2.4771
-150.000    0.1216    0.4618    -2.4771
-140.000    0.1374    0.5170    -2.4771
-130.000    0.1276    0.5759    -2.4771
-120.000    0.1074    0.6316    -2.4771
-110.000    0.0774    0.6776    -2.4771
-100.000    0.0402    0.7085    -2.4771
-90.000    0.0000    0.7208    -2.4771
-80.000    -0.0402    0.7085    -2.4771
-70.000    -0.0774    0.6776    -2.4771
-60.000    -0.1074    0.6316    -2.4771
-50.000    -0.1276    0.5759    -2.4771
-40.000    -0.1374    0.5170    -2.4771
-30.000    -0.1256    0.4725    -2.4771
-20.000    -0.0945    0.4443    -2.5164
-10.000    -0.0633    0.4161    -3.0102
-4.179    -0.0646    0.3997    -2.5455
-2.720    -0.0415    0.3990    -2.5114
-0.854    -0.0040    0.3994    -2.4723
0.532    0.0400    0.4009    -2.5381
1.727    0.0794    0.3994    -2.5825
2.406    0.1071    0.3990    -2.6077
3.068    0.1289    0.3991    -2.6323
3.855    0.1563    0.3988    -2.6615
4.311    0.1712    0.3992    -2.6784
4.343    0.1722    0.3987    -2.6796
4.370    0.1737    0.3988    -2.6806
4.761    0.1882    0.3984    -2.6952
5.806    0.2183    0.3990    -2.7340
6.533    0.2355    0.3997    -2.7610
7.023    0.2563    0.3988    -2.7818
7.504    0.2678    0.3995    -2.8022
8.245    0.2830    0.4006    -2.8337
8.970    0.2990    0.4014    -2.8644
9.666    0.3093    0.4023    -2.8940
11.232    0.2601    0.4188    -2.8429
13.048    0.2410    0.4273    -2.7836
14.651    0.2425    0.4315    -2.7955
16.361    0.2405    0.4355    -2.8082
18.277    0.2328    0.4408    -2.8064
20.200    0.2365    0.4468    -2.8045
21.950    0.2324    0.4498    -2.4771
23.840    0.2398    0.4564    -2.4771
25.879    0.2492    0.4652    -2.4771
28.875    0.2301    0.4725    -2.4771
31.399    0.2231    0.4806    -2.4771
33.226    0.2152    0.4880    -2.4771
34.237    0.2015    0.4903    -2.4771
34.287    0.1986    0.4908    -2.4771
40.000    0.1963    0.5170    -2.4771
50.000    0.1823    0.5759    -2.4771
60.000    0.1534    0.6316    -2.4771
70.000    0.1105    0.6776    -2.4771
80.000    0.0575    0.7085    -2.4771
90.000    0.0000    0.7208    -2.4771
100.000    -0.0402    0.7085    -2.4771
110.000    -0.0774    0.6776    -2.4771
120.000    -0.1074    0.6316    -2.4771
130.000    -0.1276    0.5759    -2.4771
140.000    -0.1374    0.5170    -2.4771
150.000    -0.1216    0.4618    -2.4771
160.000    -0.0811    0.4170    -2.4771
170.000    -0.0405    0.3941    -2.4771
180.000    0.0000    0.3941    -2.4771
EOT 1
